 GRIDDED EMISSIONS, 1 X 1 degree
-156,  69,        0.0000594975
-156,  68,        0.0000622657
-156,  67,        0.0000650153
-156,  58,        0.0000476942
-156,  19,        0.0024915143
-155,  70,        0.0000567116
-155,  69,        0.0000594975
-155,  68,        0.0000622657
-155,  67,        0.0000650153
-155,  60,        0.0000449485
-155,  59,        0.0000463291
-155,  58,        0.0000476942
-154,  70,        0.0000567116
-154,  69,        0.0000594975
-154,  68,        0.0000622657
-154,  67,        0.0000650153
-154,  60,        0.0000449485
-154,  57,        0.0000490440
-153,  70,        0.0000567116
-153,  69,        0.0000594975
-153,  68,        0.0000622657
-153,  60,        0.0000449485
-152,  70,        0.0000567116
-152,  69,        0.0000594975
-152,  68,        0.0000622657
-152,  62,        0.0007272353
-152,  61,        0.0036617150
-152,  59,        0.0000463291
-151,  70,        0.0517772061
-151,  69,        0.0000594975
-151,  68,        0.0000622657
-151,  61,        0.0014430248
-151,  60,        0.0000449485
-151,  59,        0.0000463291
-150,  70,        0.0000567116
-150,  69,        0.0001076993
-150,  68,        0.0000622657
-150,  61,        0.0052759881
-150,  60,        0.0000449485
-149,  70,        0.0001435900
-149,  69,        0.0000594975
-149,  60,        0.0000449485
-148,  69,        0.0000594975
-147,  69,        0.0000594975
-146,  69,        0.0000594975
-146,  60,        0.0000449485
-145,  69,        0.0000594975
-145,  64,        0.0028222031
-145,  60,        0.0000449485
-144,  69,        0.0000594975
-144,  60,        0.0000449485
-143,  69,        0.0000594975
-143,  62,        0.0000421412
-143,  60,        0.0000449485
-142,  69,        0.0000594975
-142,  60,        0.0000449485
-141,  69,        0.0005113594
-141,  68,        0.0005351458
-141,  60,        0.0000449485
-140,  69,        0.0005113594
-140,  68,        0.0005351458
-140,  67,        0.0005587736
-140,  63,        0.0000165050
-140,  62,        0.0000170793
-140,  61,        0.0000176509
-140,  60,        0.0000449485
-139,  68,        0.0005351458
-139,  67,        0.0005587736
-139,  63,        0.0000165050
-139,  61,        0.0000176509
-139,  59,        0.0000463291
-138,  68,        0.0005351458
-138,  67,        0.0005587736
-138,  63,        0.0000165050
-138,  61,        0.0000176509
-138,  60,        0.0000182090
-137,  68,        0.0005351458
-137,  67,        0.0005587736
-137,  63,        0.0000165050
-137,  62,        0.0000170793
-137,  60,        0.0000182090
-137,  58,        0.0000476942
-136,  68,        0.0016673731
-136,  67,        0.0005605352
-136,  63,        0.0000165050
-136,  61,        0.0000176509
-136,  60,        0.0000182090
-136,  58,        0.0000903337
-136,  57,        0.0000490440
-135,  69,        0.0005129626
-135,  68,        0.0005368328
-135,  67,        0.0005605352
-135,  62,        0.0000170793
-135,  60,        0.0000182090
-135,  58,        0.0000476942
-135,  57,        0.0000490440
-134,  69,        0.0005129626
-134,  68,        0.0005368328
-134,  62,        0.0000170793
-134,  60,        0.0000182090
-133,  69,        0.0005129626
-133,  68,        0.0005368328
-133,  66,        0.0005840699
-133,  61,        0.0000176509
-133,  56,        0.0000503792
-132,  69,        0.0005129626
-132,  62,        0.0000170793
-132,  61,        0.0000176509
-132,  59,        0.0001275923
-131,  69,        0.0005129626
-131,  68,        0.0005368328
-131,  61,        0.0000176509
-131,  58,        0.0001313426
-131,  55,        0.0004443439
-130,  69,        0.0005129626
-130,  68,        0.0005368328
-130,  61,        0.0000176509
-129,  68,        0.0005368328
-129,  56,        0.0001387436
-129,  55,        0.0001423761
-129,  54,        0.0004044607
-128,  59,        0.0001275923
-128,  55,        0.0001423761
-128,  54,        0.0001459815
-128,  50,        0.0001598957
-127,  65,        0.0000278801
-127,  59,        0.0001275923
-127,  56,        0.0001387436
-127,  55,        0.0001423761
-127,  54,        0.0001459815
-127,  53,        0.0001495325
-127,  50,        0.0002502294
-126,  58,        0.0001313426
-126,  57,        0.0001350657
-126,  56,        0.0001387436
-126,  55,        0.0001423761
-126,  54,        0.0001459815
-126,  53,        0.0001495325
-126,  52,        0.0001530201
-126,  50,        0.0002502294
-126,  49,        0.0001632565
-125,  56,        0.0001387436
-125,  55,        0.0001423761
-125,  54,        0.0001459815
-125,  53,        0.0001495325
-125,  52,        0.0001530201
-125,  51,        0.0001564806
-125,  49,        0.0001632565
-125,  48,        0.0001665720
-125,  42,        0.0006117273
-124,  58,        0.0001313426
-124,  55,        0.0001423761
-124,  54,        0.0001459815
-124,  53,        0.0001495325
-124,  52,        0.0002207704
-124,  51,        0.0001564806
-124,  49,        0.0233651936
-124,  48,        0.0030442783
-124,  47,        0.0009600447
-124,  46,        0.0012087975
-124,  45,        0.0007084655
-124,  44,        0.0107391296
-124,  43,        0.0006602277
-124,  42,        0.0005870875
-124,  41,        0.0007727553
-124,  40,        0.0009227227
-124,  39,        0.0010251770
-123,  61,        0.0001132342
-123,  59,        0.0001275923
-123,  58,        0.0001313426
-123,  57,        0.0001350657
-123,  56,        0.0001387436
-123,  55,        0.0001423761
-123,  54,        0.0001459815
-123,  53,        0.0032780842
-123,  52,        0.0002885207
-123,  51,        0.0003371480
-123,  50,        0.0001598957
-123,  49,        0.0074077800
-123,  48,        0.0026064696
-123,  47,        0.0434991366
-123,  46,        0.0107989172
-123,  45,        0.0212726259
-123,  44,        0.0008626180
-123,  43,        0.0015399848
-123,  42,        0.0006507432
-123,  41,        0.0007801926
-123,  40,        0.0009756257
-123,  39,        0.0010317898
-123,  38,        0.0158419147
-123,  37,        0.0643695547
-122,  61,        0.0001132342
-122,  57,        0.0001350657
-122,  56,        0.0001387436
-122,  55,        0.0001423761
-122,  54,        0.0001459815
-122,  53,        0.0001495325
-122,  52,        0.0001530201
-122,  51,        0.0002242309
-122,  50,        0.0008470369
-122,  49,        0.0001632565
-122,  48,        0.0010550708
-122,  47,        0.0009376696
-122,  46,        0.0010230029
-122,  45,        0.0005634080
-122,  44,        0.0004988464
-122,  43,        0.0004647946
-122,  42,        0.0004921792
-122,  41,        0.0007728369
-122,  40,        0.0007890339
-122,  39,        0.0010232746
-122,  38,        0.0200795906
-122,  37,        0.0313649619
-122,  36,        0.0089465872
-121,  61,        0.0001132342
-121,  56,        0.0001385986
-121,  55,        0.0001423761
-121,  54,        0.0001459815
-121,  53,        0.0001495325
-121,  52,        0.0001530201
-121,  51,        0.0002468143
-121,  50,        0.0031653030
-121,  48,        0.0009195521
-121,  47,        0.0009376696
-121,  46,        0.0011359653
-121,  45,        0.0006930113
-121,  44,        0.0004603468
-121,  43,        0.0004604645
-121,  42,        0.0006055764
-121,  41,        0.0007710161
-121,  40,        0.0007845679
-121,  39,        0.0009391190
-121,  38,        0.0008426072
-121,  37,        0.0045329001
-121,  36,        0.0023107925
-121,  35,        0.0040543272
-120,  61,        0.0001132342
-120,  59,        0.0001073279
-120,  58,        0.0001104894
-120,  57,        0.0001136237
-120,  56,        0.0001167308
-120,  55,        0.0001197836
-120,  54,        0.0001228093
-120,  53,        0.0001257896
-120,  52,        0.0001530201
-120,  51,        0.0001564806
-120,  50,        0.0001598957
-120,  49,        0.0028378297
-120,  48,        0.0009195521
-120,  47,        0.0009376696
-120,  46,        0.0019802393
-120,  45,        0.0022155852
-120,  44,        0.0004538426
-120,  43,        0.0004632274
-120,  42,        0.0004678293
-120,  41,        0.0000709562
-120,  40,        0.0000729599
-120,  39,        0.0062958204
-120,  38,        0.0008160470
-120,  37,        0.0008348711
-120,  36,        0.0088261967
-120,  35,        0.0125064887
-120,  34,        0.0112926183
-119,  61,        0.0001132342
-119,  59,        0.0001524947
-119,  58,        0.0001104894
-119,  57,        0.0001136237
-119,  56,        0.0001167308
-119,  54,        0.0001228093
-119,  53,        0.0001257896
-119,  50,        0.0001598957
-119,  49,        0.0002987571
-119,  48,        0.0009195521
-119,  47,        0.0010505414
-119,  46,        0.0013451315
-119,  45,        0.0006018623
-119,  44,        0.0004574842
-119,  43,        0.0004611258
-119,  42,        0.0004679289
-119,  41,        0.0000709317
-119,  40,        0.0000743650
-119,  39,        0.0000922451
-119,  38,        0.0000740497
-119,  37,        0.0008303417
-119,  36,        0.0008409585
-119,  35,        0.0030193668
-119,  34,        0.1195571763
-119,  33,        0.0626112544
-118,  61,        0.0001132342
-118,  59,        0.0001073279
-118,  58,        0.0001104894
-118,  57,        0.0001136237
-118,  56,        0.0001167308
-118,  55,        0.0001197836
-118,  54,        0.0001228093
-118,  53,        0.0001257896
-118,  52,        0.0001287337
-118,  51,        0.0001564806
-118,  50,        0.0001598957
-118,  49,        0.0002987571
-118,  48,        0.0009195521
-118,  47,        0.0096557050
-118,  46,        0.0015386260
-118,  45,        0.0004477279
-118,  44,        0.0004771598
-118,  43,        0.0004767159
-118,  42,        0.0004693421
-118,  41,        0.0002067656
-118,  40,        0.0026604597
-118,  39,        0.0000734419
-118,  38,        0.0001179085
-118,  37,        0.0000819580
-118,  36,        0.0008266457
-118,  35,        0.0019342210
-118,  34,        0.0170512557
-118,  33,        0.0499734140
-118,  32,        0.0099850292
-117,  61,        0.0001132342
-117,  60,        0.0001168577
-117,  59,        0.0001073279
-117,  58,        0.0001104894
-117,  57,        0.0001136237
-117,  56,        0.0001167308
-117,  55,        0.0001197836
-117,  54,        0.0001228093
-117,  53,        0.0001257896
-117,  52,        0.0001287337
-117,  50,        0.0001598957
-117,  49,        0.0001632565
-117,  48,        0.0002689719
-117,  47,        0.0003497758
-117,  46,        0.0006489768
-117,  45,        0.0002710192
-117,  44,        0.0003008949
-117,  43,        0.0093966252
-117,  42,        0.0002819712
-117,  41,        0.0002064938
-117,  40,        0.0000790420
-117,  39,        0.0000736312
-117,  38,        0.0000746168
-117,  37,        0.0000832289
-117,  36,        0.0008354055
-117,  35,        0.0008372716
-117,  34,        0.0014734937
-117,  33,        0.0030519782
-117,  32,        0.0007743742
-117,  31,        0.0019440424
-116,  62,        0.0000903337
-116,  58,        0.0001104894
-116,  57,        0.0001136237
-116,  56,        0.0001167308
-116,  55,        0.0001197836
-116,  54,        0.0001228093
-116,  53,        0.0001257896
-116,  52,        0.0001287337
-116,  51,        0.0001316506
-116,  50,        0.0001598957
-116,  49,        0.0001632565
-116,  48,        0.0001616712
-116,  47,        0.0001368684
-116,  46,        0.0002674048
-116,  45,        0.0002682472
-116,  44,        0.0002727766
-116,  43,        0.0002809566
-116,  42,        0.0002821977
-116,  41,        0.0002063942
-116,  40,        0.0000733277
-116,  39,        0.0000731303
-116,  38,        0.0000753623
-116,  37,        0.0000753071
-116,  36,        0.0083281474
-116,  35,        0.0008387663
-116,  34,        0.0008482146
-116,  33,        0.0010187453
-116,  32,        0.0051944316
-116,  31,        0.0009722750
-116,  30,        0.0009828561
-115,  58,        0.0015148871
-115,  56,        0.0001167308
-115,  55,        0.0001197836
-115,  54,        0.0001228093
-115,  53,        0.0001257896
-115,  52,        0.0001287337
-115,  51,        0.0168619282
-115,  50,        0.0001345222
-115,  49,        0.0001373395
-115,  48,        0.0003744700
-115,  47,        0.0001472407
-115,  46,        0.0004647312
-115,  45,        0.0002685371
-115,  44,        0.0002732567
-115,  43,        0.0002834478
-115,  42,        0.0008195799
-115,  41,        0.0002066207
-115,  40,        0.0000746032
-115,  39,        0.0000744728
-115,  38,        0.0000741285
-115,  37,        0.0000755535
-115,  36,        0.0038527703
-115,  35,        0.0085449230
-115,  34,        0.0025529325
-115,  33,        0.0016035772
-115,  32,        0.0014488667
-115,  31,        0.0009722750
-115,  27,        0.0010116517
-114,  57,        0.0002032508
-114,  56,        0.0001167308
-114,  55,        0.0001197836
-114,  54,        0.0001228093
-114,  53,        0.0178448008
-114,  52,        0.0002416508
-114,  51,        0.0001316506
-114,  50,        0.0001345222
-114,  49,        0.0001373395
-114,  48,        0.0001394864
-114,  47,        0.0001415246
-114,  46,        0.0002291497
-114,  45,        0.0001423671
-114,  44,        0.0002728128
-114,  43,        0.0002783749
-114,  42,        0.0007498096
-114,  41,        0.0006646393
-114,  40,        0.0005349364
-114,  39,        0.0005443122
-114,  38,        0.0005518037
-114,  37,        0.0005758728
-114,  36,        0.0002637450
-114,  35,        0.0002980052
-114,  34,        0.0002741898
-114,  33,        0.0004435337
-114,  32,        0.0002813371
-114,  31,        0.0009722750
-114,  27,        0.0010116517
-113,  59,        0.0001524947
-113,  55,        0.0001197836
-113,  54,        0.0001228093
-113,  53,        0.0002838736
-113,  52,        0.0002416508
-113,  51,        0.0003800683
-113,  50,        0.0006313575
-113,  49,        0.0020230871
-113,  48,        0.0003694786
-113,  47,        0.0001398578
-113,  46,        0.0002410710
-113,  45,        0.0002168299
-113,  44,        0.0002729397
-113,  43,        0.0009316908
-113,  42,        0.0005706821
-113,  41,        0.0010505414
-113,  40,        0.0008665313
-113,  39,        0.0099473962
-113,  38,        0.0006253335
-113,  37,        0.0005628010
-113,  36,        0.0003313413
-113,  35,        0.0002781756
-113,  34,        0.0003229801
-113,  33,        0.0290767256
-113,  32,        0.0003131695
-113,  31,        0.0007828785
-113,  30,        0.0014208416
-113,  29,        0.0009924221
-113,  27,        0.0010116517
-113,  26,        0.0012640766
-112,  59,        0.0001073279
-112,  57,        0.0001136237
-112,  56,        0.0001167308
-112,  55,        0.0001197836
-112,  54,        0.0001228093
-112,  53,        0.0004419575
-112,  52,        0.0003771513
-112,  51,        0.0001316506
-112,  50,        0.0003151896
-112,  49,        0.0003857571
-112,  48,        0.0006166824
-112,  47,        0.0034807281
-112,  46,        0.0001607201
-112,  45,        0.0002296117
-112,  44,        0.0002727857
-112,  43,        0.0004595677
-112,  42,        0.0006584703
-112,  41,        0.0032538068
-112,  40,        0.0175114394
-112,  39,        0.0129992838
-112,  38,        0.0005739795
-112,  37,        0.0005588877
-112,  36,        0.0146996083
-112,  35,        0.0004422474
-112,  34,        0.0003346568
-112,  33,        0.0125898290
-112,  32,        0.0006700927
-112,  31,        0.0002920717
-112,  30,        0.0009828561
-112,  29,        0.0009924221
-112,  28,        0.0010019881
-112,  25,        0.0010294171
-111,  56,        0.0001167308
-111,  55,        0.0001875339
-111,  54,        0.0001228093
-111,  53,        0.0004830208
-111,  52,        0.0002868176
-111,  51,        0.0001316506
-111,  50,        0.0003377730
-111,  49,        0.0002728400
-111,  48,        0.0004996707
-111,  47,        0.0003872247
-111,  46,        0.0001420319
-111,  45,        0.0001543336
-111,  44,        0.0001011861
-111,  43,        0.0001029072
-111,  42,        0.0001046012
-111,  41,        0.0050408233
-111,  40,        0.0013698618
-111,  39,        0.0016689812
-111,  38,        0.0005506623
-111,  37,        0.0005910824
-111,  36,        0.0003127075
-111,  35,        0.0003320298
-111,  34,        0.0057633480
-111,  33,        0.0004151165
-111,  32,        0.0104410972
-111,  31,        0.0003822514
-111,  30,        0.0015117184
-111,  29,        0.0033889941
-111,  28,        0.0010019881
-111,  27,        0.0016725832
-111,  24,        0.0007376058
-111,  23,        0.0010457183
-110,  56,        0.0001312067
-110,  55,        0.0001346490
-110,  54,        0.0003638803
-110,  53,        0.0004575838
-110,  52,        0.0003028063
-110,  51,        0.0002609187
-110,  50,        0.0002641346
-110,  49,        0.0004028147
-110,  48,        0.0001718623
-110,  47,        0.0001531288
-110,  46,        0.0001411260
-110,  45,        0.0002574583
-110,  44,        0.0001011861
-110,  43,        0.0001029072
-110,  42,        0.0001046012
-110,  41,        0.0025230387
-110,  40,        0.0035181407
-110,  39,        0.0005730555
-110,  38,        0.0007008290
-110,  37,        0.0006438586
-110,  36,        0.0002654662
-110,  35,        0.0002738727
-110,  34,        0.0075009038
-110,  33,        0.0002885026
-110,  32,        0.0026516727
-110,  31,        0.0003370393
-110,  30,        0.0009828561
-110,  29,        0.0009924221
-110,  28,        0.0010019881
-110,  27,        0.0028539823
-110,  26,        0.0010207296
-109,  59,        0.0000903337
-109,  56,        0.0001312067
-109,  55,        0.0001346490
-109,  54,        0.0001380460
-109,  53,        0.0003161679
-109,  52,        0.0005512240
-109,  51,        0.0003964193
-109,  50,        0.0001512174
-109,  49,        0.0005383153
-109,  48,        0.0003596589
-109,  47,        0.0001362071
-109,  46,        0.0002521408
-109,  45,        0.0066392370
-109,  44,        0.0002877326
-109,  43,        0.0001029072
-109,  42,        0.0002303546
-109,  41,        0.0140754615
-109,  40,        0.0006097162
-109,  39,        0.0016849246
-109,  38,        0.0006926308
-109,  37,        0.0003683644
-109,  36,        0.0282116165
-109,  35,        0.0028546790
-109,  34,        0.0002005060
-109,  33,        0.0002105159
-109,  32,        0.0004058222
-109,  31,        0.0002676675
-109,  30,        0.0009828561
-109,  27,        0.0010116517
-109,  26,        0.0012640766
-109,  25,        0.0022608912
-108,  55,        0.0001346490
-108,  54,        0.0001380460
-108,  53,        0.0002935845
-108,  52,        0.0003479732
-108,  51,        0.0006222535
-108,  50,        0.0002641346
-108,  49,        0.0004968353
-108,  48,        0.0003599941
-108,  47,        0.0001351654
-108,  46,        0.0002522133
-108,  45,        0.0001665720
-108,  44,        0.0001583376
-108,  43,        0.0001029072
-108,  42,        0.0001331996
-108,  41,        0.0007892241
-108,  40,        0.0118234601
-108,  39,        0.0003679024
-108,  38,        0.0003936926
-108,  37,        0.0003719335
-108,  36,        0.0017289500
-108,  35,        0.0005148985
-108,  34,        0.0003737996
-108,  33,        0.0002144927
-108,  32,        0.0009314191
-108,  31,        0.0007828785
-108,  30,        0.0009828561
-108,  28,        0.0012176688
-108,  26,        0.0020780273
-108,  25,        0.0020957450
-108,  24,        0.0034959770
-107,  53,        0.0002710011
-107,  52,        0.0055622441
-107,  51,        0.0005093364
-107,  50,        0.0003996351
-107,  49,        0.0004028147
-107,  48,        0.0001438889
-107,  47,        0.0001356183
-107,  46,        0.0001377562
-107,  45,        0.0144975985
-107,  44,        0.0001011861
-107,  43,        0.0001029072
-107,  42,        0.0056348045
-107,  41,        0.0001062680
-107,  40,        0.0004735544
-107,  39,        0.0003480366
-107,  38,        0.0003486345
-107,  37,        0.0003611355
-107,  36,        0.0002164222
-107,  35,        0.0190278715
-107,  34,        0.0005764526
-107,  33,        0.0002067203
-107,  32,        0.0006180140
-107,  31,        0.0048897090
-107,  30,        0.0009828561
-107,  29,        0.0009924221
-107,  28,        0.0041117140
-107,  27,        0.0010116517
-107,  26,        0.0020780273
-107,  25,        0.0020957450
-107,  24,        0.0010380070
-107,  23,        0.0031438902
-106,  55,        0.0001346490
-106,  54,        0.0001832129
-106,  53,        0.0004124170
-106,  52,        0.0005060571
-106,  51,        0.0005996701
-106,  50,        0.0005055861
-106,  49,        0.0004028147
-106,  48,        0.0001671518
-106,  47,        0.0001376384
-106,  46,        0.0001402745
-106,  45,        0.0001411623
-106,  44,        0.0038341999
-106,  43,        0.0005718054
-106,  42,        0.0071435367
-106,  41,        0.0001528118
-106,  40,        0.0081113719
-106,  39,        0.0147639253
-106,  38,        0.0012189433
-106,  37,        0.0004900685
-106,  36,        0.0002469320
-106,  35,        0.0005621941
-106,  34,        0.0006527452
-106,  33,        0.0004878944
-106,  32,        0.0002494594
-106,  31,        0.0124457952
-106,  30,        0.0007913984
-106,  29,        0.0009924221
-106,  28,        0.0015303623
-106,  27,        0.0012306932
-106,  26,        0.0016302195
-106,  25,        0.0010294171
-106,  22,        0.0004866939
-106,  20,        0.0027734523
-105,  55,        0.0001346490
-105,  54,        0.0002509632
-105,  53,        0.0003672501
-105,  52,        0.0004608903
-105,  51,        0.0005545032
-105,  50,        0.0063714608
-105,  49,        0.0001543971
-105,  48,        0.0001485995
-105,  47,        0.0001828687
-105,  46,        0.0001403560
-105,  45,        0.0001411804
-105,  44,        0.0001011861
-105,  43,        0.0011694826
-105,  42,        0.0117781664
-105,  41,        0.0007689507
-105,  40,        0.0037177046
-105,  39,        0.0223433683
-105,  38,        0.0188358264
-105,  37,        0.0004891626
-105,  36,        0.0003089391
-105,  35,        0.0003375375
-105,  34,        0.0004929129
-105,  33,        0.0016104618
-105,  32,        0.0028210711
-105,  31,        0.0013627960
-105,  30,        0.0010085995
-105,  29,        0.0007991010
-105,  28,        0.0010019881
-105,  27,        0.0010116517
-105,  26,        0.0010207296
-105,  25,        0.0010294171
-105,  24,        0.0033612723
-105,  22,        0.0002433469
-105,  21,        0.0024796399
-105,  19,        0.0025301054
-104,  54,        0.0001380460
-104,  53,        0.0002543330
-104,  52,        0.0004157234
-104,  51,        0.0005545032
-104,  50,        0.0005125522
-104,  49,        0.0005383153
-104,  48,        0.0008057019
-104,  47,        0.0008224515
-104,  46,        0.0005525556
-104,  45,        0.0002485445
-104,  44,        0.0007148338
-104,  43,        0.0002733745
-104,  42,        0.0005677018
-104,  41,        0.0005077330
-104,  40,        0.0043198387
-104,  39,        0.0006136296
-104,  38,        0.0006397459
-104,  37,        0.0003799324
-104,  36,        0.0001951342
-104,  35,        0.0007130583
-104,  34,        0.0010682965
-104,  33,        0.0015276650
-104,  32,        0.0062819605
-104,  31,        0.0012857968
-104,  30,        0.0010165712
-104,  29,        0.0010192888
-104,  28,        0.0010019881
-104,  27,        0.0010116517
-104,  26,        0.0010207296
-104,  25,        0.0053242514
-104,  24,        0.0010380070
-104,  23,        0.0010457183
-104,  22,        0.0015405140
-104,  21,        0.0002433469
-104,  20,        0.0180445709
-104,  19,        0.0047904109
-104,  18,        0.0007300408
-103,  54,        0.0001380460
-103,  53,        0.0002543330
-103,  52,        0.0003705566
-103,  51,        0.0005093364
-103,  50,        0.0001512174
-103,  49,        0.0005383153
-103,  48,        0.0011323418
-103,  47,        0.0007797487
-103,  46,        0.0008429152
-103,  45,        0.0002556103
-103,  44,        0.0005421018
-103,  43,        0.0002576576
-103,  42,        0.0005737893
-103,  41,        0.0008812609
-103,  40,        0.0006139648
-103,  39,        0.0006194725
-103,  38,        0.0008044609
-103,  37,        0.0007110472
-103,  36,        0.0010840587
-103,  35,        0.0017916365
-103,  34,        0.0081966146
-103,  33,        0.0023817224
-103,  32,        0.0018504277
-103,  31,        0.0157658213
-103,  30,        0.0015546600
-103,  29,        0.0007991010
-103,  28,        0.0010019881
-103,  27,        0.0010116517
-103,  26,        0.0010207296
-103,  25,        0.0010294171
-103,  24,        0.0012813539
-103,  23,        0.0014982480
-103,  22,        0.0021860227
-103,  21,        0.0036684575
-103,  20,        0.0010682667
-103,  19,        0.0041881443
-103,  18,        0.0015684311
-102,  54,        0.0002079161
-102,  53,        0.0002130161
-102,  52,        0.0004437602
-102,  51,        0.0005093364
-102,  50,        0.0002641346
-102,  49,        0.0004028147
-102,  48,        0.0010017148
-102,  47,        0.0008064357
-102,  46,        0.0006795591
-102,  45,        0.0002485988
-102,  44,        0.0002531192
-102,  43,        0.0002572590
-102,  42,        0.0004309240
-102,  41,        0.0095325062
-102,  40,        0.0007220717
-102,  39,        0.0006773034
-102,  38,        0.0009776186
-102,  37,        0.0073455465
-102,  36,        0.0027721539
-102,  35,        0.0286491533
-102,  34,        0.0011879624
-102,  33,        0.0072491616
-102,  32,        0.0021213744
-102,  31,        0.0021865067
-102,  30,        0.0014442340
-102,  29,        0.0007991010
-102,  28,        0.0010019881
-102,  27,        0.0012306932
-102,  26,        0.0019541940
-102,  25,        0.0010294171
-102,  24,        0.0010380070
-102,  23,        0.0010457183
-102,  22,        0.0020029025
-102,  21,        0.0065021365
-102,  20,        0.0051937441
-102,  19,        0.0041558347
-102,  18,        0.0013250841
-101,  54,        0.0002079161
-101,  52,        0.0003308431
-101,  51,        0.0005164294
-101,  50,        0.0006116639
-101,  49,        0.0007293187
-101,  48,        0.0007588502
-101,  47,        0.0005080319
-101,  46,        0.0016905410
-101,  45,        0.0002515520
-101,  44,        0.0005038649
-101,  43,        0.0002574492
-101,  42,        0.0004310055
-101,  41,        0.0007141816
-101,  40,        0.0010023490
-101,  39,        0.0011368712
-101,  38,        0.0010384933
-101,  37,        0.0041320511
-101,  36,        0.0020787984
-101,  35,        0.0012022752
-101,  34,        0.0013062695
-101,  33,        0.0009787962
-101,  32,        0.0041440086
-101,  31,        0.0037542113
-101,  30,        0.0010085089
-101,  29,        0.0010367721
-101,  28,        0.0012450633
-101,  27,        0.0031008432
-101,  26,        0.0010207296
-101,  25,        0.0209524351
-101,  24,        0.0012813539
-101,  23,        0.0010457183
-101,  22,        0.0042193802
-101,  21,        0.0017180704
-101,  20,        0.0044634104
-101,  19,        0.0007543755
-101,  18,        0.0013250841
-100,  54,        0.0002079161
-100,  53,        0.0002130161
-100,  52,        0.0003082597
-100,  51,        0.0002935845
-100,  50,        0.0005664970
-100,  49,        0.0006841519
-100,  48,        0.0005738618
-100,  47,        0.0002806758
-100,  46,        0.0003915094
-100,  45,        0.0005014553
-100,  44,        0.0007545473
-100,  43,        0.0005098165
-100,  42,        0.0004322647
-100,  41,        0.0007109204
-100,  40,        0.0011117785
-100,  39,        0.0014522057
-100,  38,        0.0015783033
-100,  37,        0.0025698724
-100,  36,        0.0021590587
-100,  35,        0.0015374484
-100,  34,        0.0051973583
-100,  33,        0.0013983062
-100,  32,        0.0090570132
-100,  31,        0.0013986686
-100,  30,        0.0010992774
-100,  29,        0.0013011060
-100,  28,        0.0011981988
-100,  27,        0.0042288890
-100,  26,        0.0020858210
-100,  25,        0.0010294171
-100,  23,        0.0024197061
-100,  22,        0.0028950770
-100,  21,        0.0023204346
-100,  20,        0.0019686406
-100,  19,        0.1042594730
-100,  18,        0.0036549871
-100,  17,        0.0021187680
-100,  16,        0.0026778901
 -99,  54,        0.0002079161
 -99,  51,        0.0003131786
 -99,  50,        0.0005664970
 -99,  49,        0.0006615684
 -99,  48,        0.0005791158
 -99,  47,        0.0005370199
 -99,  46,        0.0007722843
 -99,  45,        0.0007830279
 -99,  44,        0.0007888799
